"","Region","Market","Chart","Name","Unit","Year","Value"
"338","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2024",NA
"339","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2025",NA
"340","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2026",NA
"341","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2017",1744.766
"342","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2018",2196.153
"343","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2019",2634.036
"344","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2020",3443.403
"345","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2021",NA
"346","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2022",NA
"347","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2023",NA
"348","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2024",NA
"349","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2025",NA
"350","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Kakao Corp.","million USD (US$)","2026",NA
"351","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2017",96016
"352","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2018",110175
"353","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2019",125502
"354","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2020",143015
"355","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2021",NA
"356","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2022",NA
"357","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2023",NA
"358","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2024",NA
"359","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2025",NA
"360","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2026",NA
"361","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2017",4138.369
"362","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2018",5076.431
"363","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2019",3735.464
"364","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2020",4393.823
"365","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2021",NA
"366","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2022",NA
"367","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2023",NA
"368","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2024",NA
"369","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2025",NA
"370","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","NAVER Corp.","million USD (US$)","2026",NA
"371","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2017",472.852
"372","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2018",755.932
"373","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2019",1142.761
"374","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2020",1692.658
"375","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2021",NA
"376","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2022",NA
"377","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2023",NA
"378","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2024",NA
"379","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2025",NA
"380","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2026",NA
"381","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2017",824.949
"382","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2018",1180.446
"383","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2019",1715.534
"384","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2020",2506.626
"385","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2021",NA
"386","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2022",NA
"387","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2023",NA
"388","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2024",NA
"389","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2025",NA
"390","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2026",NA
"391","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2017",35180.854
"392","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2018",47256.075
"393","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2019",54601.583
"394","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2020",69841.732
"395","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2021",NA
"396","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2022",NA
"397","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2023",NA
"398","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2024",NA
"399","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2025",NA
"400","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2026",NA
"401","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2017",2443.299
"402","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2018",3042.359
"403","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2019",3459.329
"404","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2020",3716.349
"405","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2021",NA
"406","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2022",NA
"407","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2023",NA
"408","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2024",NA
"409","China","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2025",NA
