"","Region","Market","Chart","Name","Unit","Year","Value"
"291","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2017",824.949
"292","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2018",1180.446
"293","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2019",1715.534
"294","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2020",2506.626
"295","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2021",NA
"296","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2022",NA
"297","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2023",NA
"298","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2024",NA
"299","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2025",NA
"300","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2026",NA
"301","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2017",35180.854
"302","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2018",47256.075
"303","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2019",54601.583
"304","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2020",69841.732
"305","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2021",NA
"306","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2022",NA
"307","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2023",NA
"308","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2024",NA
"309","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2025",NA
"310","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Tencent Holdings Ltd.","million USD (US$)","2026",NA
"311","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2017",2443.299
"312","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2018",3042.359
"313","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2019",3459.329
"314","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2020",3716.349
"315","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2021",NA
"316","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2022",NA
"317","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2023",NA
"318","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2024",NA
"319","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2025",NA
"320","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2026",NA
"321","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2017",126034
"322","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2018",130863
"323","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2019",131868
"324","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2020",128292
"325","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2021",NA
"326","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2022",NA
"327","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2023",NA
"328","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2024",NA
"329","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2025",NA
"330","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Verizon Communications, Inc.","million USD (US$)","2026",NA
"331","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2017",1153.956
"332","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2018",1716.976
"333","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2019",1769.956
"334","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2020",1692.84
"335","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2021",NA
"336","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2022",NA
"337","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2023",NA
"338","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2024",NA
"339","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2025",NA
"340","United Kingdom","Social Media Advertising","Top Company Revenues (Worldwide & Consolidated)","Weibo Corp.","million USD (US$)","2026",NA
"341","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2017",51.189
"342","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2018",54.193
"343","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2019",56.695
"344","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2020",58.734
"345","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2021",60.369
"346","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2022",61.666
"347","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2023",62.696
"348","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2024",63.521
"349","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2025",64.194
"350","United Kingdom","Social Media Advertising","Reach by social network","Total","million users","2026",64.753
"351","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2017",35.1
"352","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2018",36.993
"353","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2019",38.886
"354","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2020",40.78
"355","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2021",42.318
"356","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2022",43.715
"357","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2023",44.966
"358","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2024",46.111
"359","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2025",47.185
"360","United Kingdom","Social Media Advertising","Reach by social network","Facebook","million users","2026",48.359
"361","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2017",23.34
"362","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2018",23.64
"363","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2019",27.32
"364","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2020",31
"365","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2021",32.625
"366","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2022",34.777
"367","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2023",36.735
"368","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2024",38.533
"369","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2025",40.206
"370","United Kingdom","Social Media Advertising","Reach by social network","Instagram","million users","2026",42.046
"371","United Kingdom","Social Media Advertising","Reach by social network","KakaoTalk","million users","2017",0.116
